Random waveform, supplied seed
Total number of intervals = 216 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235)
Average QPS expected = 50513
Timestamp start: 1684939591938
Timestamp end: 1684940672460

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      352.8   182.4   160.7   212.6   225.8   324.7   385.6   422.8   448.2   474.7   504.4   546.3   663.1  2197.6  7588.2  38448.0    38491
read      310.1   143.7   160.7   206.7   218.2   288.6   331.1   356.0   374.0   397.6   428.5   475.0   558.6  1138.4  5512.1  97855.4    97806
read      357.6   263.5   160.7   226.5   242.1   351.6   387.9   404.6   417.9   431.3   450.5   476.8   564.8  2973.0 12024.9  11724.8    11813
read      347.4   170.2   160.7   211.9   224.8   320.8   380.0   417.0   443.0   469.4   498.7   538.6   633.9  1699.7  6993.7  39775.6    39665
read      338.9   157.2   160.7   210.7   223.3   311.9   366.1   399.7   426.8   457.6   492.1   535.8   628.2  1297.9  5591.0  53534.2    53571
read      332.4   187.8   160.7   209.5   221.9   302.7   353.2   386.7   413.5   446.6   484.8   533.4   632.6  1210.4  8193.2  63170.4    63215
read      338.6   168.1   160.7   211.1   223.6   307.5   359.8   392.9   419.1   451.5   492.3   548.4   713.4  1238.3  5055.1  78724.4    78767
read      383.0   321.3   173.5   243.0   265.1   358.9   392.0   411.2   427.5   448.8   482.0   549.1   763.3  4534.4 12777.9   8576.6     8615
read      339.0   163.1   160.7   210.6   223.1   307.4   359.9   394.2   421.9   454.9   494.7   549.1   693.4  1724.9  5995.4  67784.6    67903
read      371.8   201.1   173.5   223.6   238.8   360.4   410.7   434.1   450.8   468.1   496.4   544.5   714.2  2614.7  8003.1  16514.4    16398
read      339.3   166.2   148.8   210.8   223.4   308.9   363.7   399.4   427.9   459.8   495.7   540.5   641.1  1399.9  7557.7  53360.0    53434
read      348.1   183.9   160.7   212.3   225.1   315.6   380.9   420.8   447.3   474.0   503.7   543.6   644.6  1446.7  8137.3  38056.6    38068
read      360.7   223.1   173.5   235.9   255.7   349.0   378.9   395.1   405.7   422.7   442.3   481.8   631.4  3468.2  9074.5   9191.6     9130
read      332.2   175.6   160.7   209.4   221.9   307.2   357.5   387.3   409.6   437.7   472.8   522.0   628.5  1115.6  7373.0  69018.2    69227
read      349.2   223.7   160.7   211.6   224.6   315.6   381.8   421.2   447.0   473.5   502.4   541.7   641.5  2100.0  8094.7  37624.0    37496
read      327.1   214.6   160.7   208.3   220.5   296.7   344.6   374.6   398.5   428.7   467.3   523.3   675.5  1326.9  8164.4  83844.8    83925
read      350.0   202.5   160.7   211.0   223.8   312.7   375.1   417.5   447.9   480.4   517.4   571.9   740.3  1359.9  7808.1  51098.2    51037
read      367.5   223.6   160.7   215.1   228.1   330.7   407.5   447.0   470.9   497.6   531.6   588.4   784.9  1452.6  9981.1  33727.6    33690
read      344.8   176.8   160.7   211.2   223.8   311.3   369.9   410.1   440.0   471.6   507.5   556.0   690.7  1099.3  7660.3  51472.4    51474
read      330.8   152.4   160.7   209.8   222.2   302.9   352.2   383.5   407.3   438.2   477.2   529.7   638.9  1373.8  6822.0  73811.4    73708
read      317.7   142.4   160.7   208.3   220.3   293.0   336.3   362.7   383.2   408.9   445.2   499.9   632.8  1068.3  4925.0  98444.8    98618
read      324.7   156.3   160.7   208.2   220.2   296.1   343.0   372.6   396.7   427.3   466.4   521.5   651.2  1162.5  6039.9  82080.8    81977
read      316.4   137.9   160.7   207.4   219.3   292.2   336.6   363.8   384.6   410.4   445.8   497.0   598.0  1050.6  5154.8  91497.2    91567
read      342.6   199.6   160.7   210.5   223.2   309.4   368.5   407.9   437.3   468.8   502.9   546.0   644.3  1273.3  8133.4  48210.6    48236
read      316.8   140.2   160.7   208.0   220.0   292.9   336.9   363.7   384.3   410.0   445.6   497.4   594.5  1060.8  5367.7  91533.0    91726
read      336.9   191.3   160.7   209.0   221.5   305.2   360.5   398.4   428.6   461.1   495.6   538.7   631.9  1170.1  9006.0  52319.2    52458
read      323.4   158.9   160.7   208.0   220.2   297.0   344.3   373.8   398.1   428.7   466.3   513.6   593.3  1175.4  5495.6  70344.6    70467
read      321.4   165.2   160.7   207.4   219.4   294.6   341.3   370.5   394.3   424.6   462.5   510.2   592.5  1204.4  7948.5  71162.0    71151
read      325.7   162.6   160.7   208.2   220.2   297.4   347.0   378.2   402.8   433.9   471.3   519.9   599.3  1325.5  7558.8  65028.6    65016
read      337.7   169.5   160.7   209.5   221.9   304.7   365.1   405.7   434.6   463.2   495.0   536.7   631.5  1118.2  7682.8  42111.8    42057
read      320.1   185.0   160.7   207.3   219.2   293.5   338.8   366.8   388.8   416.7   454.5   505.6   595.2  1362.2  7840.9  78862.0    78821
read      326.2   162.1   160.7   207.9   220.1   296.6   346.2   378.9   404.9   438.0   475.1   522.2   607.9  1261.2  6951.9  60505.4    60720
read      341.1   198.5   160.7   208.9   221.4   305.2   369.0   411.2   440.4   468.7   500.4   541.1   630.9  2077.0  8054.8  39919.8    39911
read      353.0   256.8   173.5   227.3   243.6   345.8   379.0   396.0   407.6   422.9   439.2   468.2   560.8  3392.3 12758.7  10657.0    10628
read      320.4   134.7   160.7   207.5   219.6   295.8   342.1   370.2   392.6   420.7   457.4   505.4   589.8  1240.4  4503.0  73596.6    73736
read      358.9   284.2   173.5   239.4   259.0   343.3   369.7   385.4   396.5   410.4   431.7   471.3   610.4  4102.6 12704.7   7323.8     7334
read      317.8   164.5   160.7   208.0   220.1   293.0   337.2   363.9   384.2   408.8   443.2   495.0   590.9  1445.1  6226.6  91880.6    91868
read      318.4   160.6   160.7   206.8   218.7   292.3   338.2   366.7   389.5   418.6   457.1   506.8   590.0  1075.4  5947.7  76628.0    76670
read      352.1   200.5   173.5   228.7   245.7   346.9   379.4   395.8   406.8   422.2   438.4   470.4   556.6  2498.0  8526.8  10427.8    10405
read      357.1   253.0   160.7   215.9   229.7   335.6   395.1   425.4   444.6   464.1   488.1   521.4   617.8  2536.7 13372.4  25814.0    26019
read      339.0   163.1   160.7   210.4   223.3   316.6   368.2   398.7   422.5   450.3   483.2   525.7   611.7  1415.2  6507.7  55459.8    55530
read      350.4   188.5   160.7   213.7   226.7   324.2   390.9   425.6   447.2   468.8   494.7   530.2   608.8  1231.6  8168.5  29549.2    29615
read      328.2   141.6   160.7   208.4   220.7   300.9   350.0   381.7   406.0   437.1   474.0   521.8   618.3  1446.6  4640.3  65900.0    66057
read      335.0   193.4   160.7   210.3   223.0   304.9   357.7   392.7   420.6   452.8   488.7   532.5   617.2  1397.3  8844.5  55383.2    55281
read      359.6   230.8   160.7   221.5   235.7   341.2   405.2   432.0   449.3   466.8   489.9   521.8   597.2  2377.7  9945.1  21352.4    21177
read      318.6   130.1   160.7   208.9   221.4   295.5   340.1   366.9   387.6   412.9   447.4   497.5   585.6   940.3  5520.6  88183.4    88239
read      328.5   169.5   160.7   209.3   221.8   299.9   348.3   378.6   402.4   433.4   471.8   522.4   614.0  1465.6  7186.6  70264.2    70227
read      352.1   204.6   160.7   216.3   228.4   328.7   399.7   429.4   448.0   466.7   490.1   522.2   600.0  1277.3  9250.9  23450.0    23421
read      324.3   156.9   160.7   209.9   222.2   301.1   347.6   374.3   394.7   419.2   451.9   501.1   599.5  1405.9  6698.0  96833.0    97104
read      343.1   247.8   173.5   241.0   260.9   330.1   352.7   365.2   372.9   386.4   401.5   435.7   545.1  4074.7  9976.0   6188.6     6235

Total QPS = 50491.6 (54530912 / 1080.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 13469135017 bytes :   11.9 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.97%,45.45%,100.00%
